,,CH0601,CH0602,CH0603,CH0604,CH0605
2025/9/8,20:49:38,27.5,40.5,36.2,27.4,10.03
2025/9/8,20:49:39,27.5,40.5,36.2,27.4,10.03
2025/9/8,20:49:40,27.5,40.5,36.2,27.4,10.02
2025/9/8,20:49:41,27.5,40.6,36.2,27.4,10.03
2025/9/8,20:49:42,27.5,40.5,36.2,27.4,10.03
2025/9/8,20:49:43,27.5,40.6,36.2,27.3,10.03
2025/9/8,20:49:44,27.5,40.6,36.3,27.4,10.02
2025/9/8,20:49:45,27.5,40.6,36.2,27.4,10.02
2025/9/8,20:49:46,27.6,40.6,36.3,27.5,10.03
2025/9/8,20:49:47,27.6,40.6,36.3,27.5,10.03
2025/9/8,20:49:48,27.6,40.6,36.3,27.5,10.03
2025/9/8,20:49:49,27.6,40.6,36.3,27.5,10.03
2025/9/8,20:49:50,27.6,40.6,36.3,27.6,10.03
2025/9/8,20:49:51,27.5,40.6,36.3,27.5,10.02
2025/9/8,20:49:52,27.5,40.6,36.3,27.5,10.03
2025/9/8,20:49:53,27.5,40.7,36.3,27.4,10.03
2025/9/8,20:49:54,27.5,40.7,36.3,27.4,10.03
2025/9/8,20:49:55,27.5,40.7,36.3,27.4,10.03
2025/9/8,20:49:56,27.6,40.7,36.3,27.5,10.03
2025/9/8,20:49:57,27.6,40.7,36.3,27.5,10.02
2025/9/8,20:49:58,27.6,40.7,36.3,27.5,10.03
2025/9/8,20:49:59,27.6,40.7,36.3,27.5,10.03
2025/9/8,20:50:00,27.6,40.7,36.3,27.5,10.03
2025/9/8,20:50:01,27.5,40.7,36.3,27.4,10.03
2025/9/8,20:50:02,27.5,40.6,36.3,27.4,10.03
2025/9/8,20:50:03,27.5,40.7,36.3,27.4,10.03
2025/9/8,20:50:04,27.5,40.6,36.2,27.4,10.03
2025/9/8,20:50:05,27.5,40.6,36.2,27.4,10.03
2025/9/8,20:50:06,27.5,40.6,36.2,27.3,10.02
2025/9/8,20:50:07,27.4,40.6,36.2,27.3,10.03
2025/9/8,20:50:08,27.5,40.5,36.2,27.3,10.03
2025/9/8,20:50:09,27.5,40.5,36.2,27.3,10.03
2025/9/8,20:50:10,27.6,40.5,36.2,27.4,10.03
2025/9/8,20:50:11,27.5,40.5,36.2,27.4,10.02
2025/9/8,20:50:12,27.5,40.5,36.2,27.4,10.03
2025/9/8,20:50:13,27.5,40.5,36.2,27.4,10.03
2025/9/8,20:50:14,27.4,40.5,36.2,27.3,10.02
2025/9/8,20:50:15,27.4,40.5,36.2,27.2,10.02
2025/9/8,20:50:16,27.3,40.5,36.2,27.2,10.02
2025/9/8,20:50:17,27.3,40.5,36.2,27.1,10.02
2025/9/8,20:50:18,27.3,40.5,36.2,27.1,10.03
2025/9/8,20:50:19,27.3,40.5,36.2,27.2,10.03
2025/9/8,20:50:20,27.4,40.5,36.2,27.3,10.03
2025/9/8,20:50:21,27.4,40.5,36.2,27.2,10.02
2025/9/8,20:50:22,27.3,40.5,36.2,27.1,10.03
2025/9/8,20:50:23,27.4,40.5,36.2,27.2,10.03
2025/9/8,20:50:24,27.3,40.5,36.2,27.2,10.02
2025/9/8,20:50:25,27.3,40.5,36.2,27.1,10.03
2025/9/8,20:50:26,27.2,40.5,36.2,27.1,10.03
2025/9/8,20:50:27,27.2,40.5,36.2,27,10.03
2025/9/8,20:50:28,27.2,40.5,36.2,27,10.02
2025/9/8,20:50:29,27.2,40.5,36.2,27,10.02
2025/9/8,20:50:30,27.2,40.5,36.2,27,10.03
2025/9/8,20:50:31,27.2,40.5,36.2,26.9,10.03
2025/9/8,20:50:32,27.2,40.5,36.2,27,10.03
2025/9/8,20:50:33,27.2,40.5,36.2,27,10.02
2025/9/8,20:50:34,27.3,40.5,36.1,27.1,10.03
2025/9/8,20:50:35,27.3,40.5,36.2,27.2,10.02
2025/9/8,20:50:36,27.3,40.5,36.2,27.2,10.03
2025/9/8,20:50:37,27.3,40.5,36.2,27.2,10.03
2025/9/8,20:50:38,27.3,40.6,36.2,27.2,10.03
2025/9/8,20:50:39,27.4,40.5,36.2,27.2,10.03
2025/9/8,20:50:40,27.3,40.5,36.2,27.2,10.03
2025/9/8,20:50:41,27.4,40.5,36.2,27.3,10.03
2025/9/8,20:50:42,27.3,40.5,36.2,27.3,10.03
2025/9/8,20:50:43,27.3,40.5,36.2,27.2,10.02
2025/9/8,20:50:44,27.2,40.5,36.2,27.1,10.03
2025/9/8,20:50:45,27.2,40.5,36.2,27.1,10.03
2025/9/8,20:50:46,27.2,40.5,36.2,27.1,10.03
2025/9/8,20:50:47,27.3,40.5,36.2,27.1,10.03
2025/9/8,20:50:48,27.3,40.5,36.2,27.2,10.03
2025/9/8,20:50:49,27.3,40.6,36.2,27.2,10.02
2025/9/8,20:50:50,27.3,40.6,36.2,27.2,10.03
2025/9/8,20:50:51,27.3,40.6,36.2,27.1,10.03
2025/9/8,20:50:52,27.3,40.6,36.2,27.1,10.03
2025/9/8,20:50:53,27.3,40.6,36.2,27.1,10.03
2025/9/8,20:50:54,27.2,40.6,36.2,27.1,10.03
2025/9/8,20:50:55,27.2,40.6,36.2,27.1,10.03
2025/9/8,20:50:56,27.2,40.6,36.2,27.1,10.02
2025/9/8,20:50:57,27.2,40.6,36.2,27.1,10.02
2025/9/8,20:50:58,27.3,40.6,36.2,27.1,10.02
2025/9/8,20:50:59,27.3,40.6,36.2,27.2,10.02
2025/9/8,20:51:00,27.4,40.5,36.2,27.3,10.03
2025/9/8,20:51:01,27.4,40.5,36.2,27.3,10.03
2025/9/8,20:51:02,27.4,40.5,36.2,27.4,10.03
2025/9/8,20:51:03,27.4,40.5,36.2,27.4,10.03
2025/9/8,20:51:04,27.4,40.5,36.2,27.3,10.02
2025/9/8,20:51:05,27.4,40.5,36.2,27.3,10.02
2025/9/8,20:51:06,27.4,40.4,36.2,27.3,10.02
2025/9/8,20:51:07,27.4,40.5,36.2,27.3,10.03
2025/9/8,20:51:08,27.4,40.5,36.2,27.3,10.03
2025/9/8,20:51:09,27.4,40.5,36.2,27.3,10.03
2025/9/8,20:51:10,27.4,40.5,36.2,27.3,10.03
2025/9/8,20:51:11,27.4,40.5,36.2,27.3,10.02
2025/9/8,20:51:12,27.5,40.5,36.2,27.4,10.03
2025/9/8,20:51:13,27.5,40.5,36.2,27.4,10.03
2025/9/8,20:51:14,27.5,40.5,36.2,27.4,10.03
2025/9/8,20:51:15,27.5,40.5,36.2,27.4,10.03
2025/9/8,20:51:16,27.5,40.5,36.2,27.4,10.03
2025/9/8,20:51:17,27.5,40.5,36.2,27.5,10.03
2025/9/8,20:51:18,27.5,40.5,36.2,27.5,10.03
2025/9/8,20:51:19,27.5,40.5,36.2,27.4,10.02
2025/9/8,20:51:20,27.5,40.5,36.2,27.5,10.03
2025/9/8,20:51:21,27.6,40.5,36.2,27.5,10.03
2025/9/8,20:51:22,27.5,40.5,36.2,27.4,10.03
2025/9/8,20:51:23,27.5,40.5,36.2,27.4,10.02
2025/9/8,20:51:24,27.5,40.5,36.2,27.4,10.03
2025/9/8,20:51:25,27.4,40.5,36.2,27.4,10.03
2025/9/8,20:51:26,27.4,40.5,36.2,27.3,10.03
2025/9/8,20:51:27,27.4,40.5,36.2,27.3,10.03
2025/9/8,20:51:28,27.4,40.5,36.2,27.3,10.03
2025/9/8,20:51:29,27.3,40.5,36.2,27.2,10.03
2025/9/8,20:51:30,27.3,40.5,36.2,27.2,10.03
2025/9/8,20:51:31,27.3,40.4,36.2,27.2,10.03
2025/9/8,20:51:32,27.4,40.4,36.2,27.2,10.03
2025/9/8,20:51:33,27.3,40.5,36.2,27.2,10.03
2025/9/8,20:51:34,27.4,40.5,36.2,27.2,10.03
2025/9/8,20:51:35,27.4,40.5,36.2,27.3,10.02
2025/9/8,20:51:36,27.4,40.5,36.2,27.3,10.03
2025/9/8,20:51:37,27.4,40.5,36.2,27.3,10.03
2025/9/8,20:51:38,27.4,40.5,36.2,27.3,10.03
2025/9/8,20:51:39,27.4,40.4,36.2,27.3,10.03
2025/9/8,20:51:40,27.3,40.4,36.2,27.2,10.02
2025/9/8,20:51:41,27.4,40.4,36.2,27.3,10.02
2025/9/8,20:51:42,27.4,40.4,36.2,27.3,10.03
2025/9/8,20:51:43,27.4,40.5,36.2,27.3,10.03
2025/9/8,20:51:44,27.4,40.5,36.2,27.3,10.03
2025/9/8,20:51:45,27.4,40.5,36.2,27.3,10.02
2025/9/8,20:51:46,27.4,40.5,36.2,27.3,10.03
2025/9/8,20:51:47,27.4,40.5,36.2,27.3,10.03
2025/9/8,20:51:48,27.4,40.5,36.2,27.3,10.03
2025/9/8,20:51:49,27.4,40.5,36.2,27.3,10.03
2025/9/8,20:51:50,27.4,40.4,36.2,27.3,10.03
2025/9/8,20:51:51,27.4,40.5,36.2,27.3,10.03
2025/9/8,20:51:52,27.4,40.5,36.2,27.3,10.03
2025/9/8,20:51:53,27.4,40.4,36.2,27.3,10.03
2025/9/8,20:51:54,27.5,40.5,36.2,27.4,10.03
2025/9/8,20:51:55,27.5,40.5,36.2,27.4,10.03
2025/9/8,20:51:56,27.5,40.5,36.2,27.5,10.03
2025/9/8,20:51:57,27.5,40.4,36.2,27.4,10.03
2025/9/8,20:51:58,27.5,40.4,36.2,27.4,10.03
2025/9/8,20:51:59,27.5,40.5,36.2,27.4,10.03
2025/9/8,20:52:00,27.5,40.5,36.2,27.4,10.03
2025/9/8,20:52:01,27.5,40.4,36.2,27.4,10.03
2025/9/8,20:52:02,27.5,40.4,36.2,27.4,10.03
2025/9/8,20:52:03,27.5,40.5,36.2,27.4,10.03
2025/9/8,20:52:04,27.5,40.4,36.2,27.5,10.03
2025/9/8,20:52:05,27.5,40.4,36.2,27.5,10.03
2025/9/8,20:52:06,27.6,40.4,36.2,27.6,10.03
2025/9/8,20:52:07,27.6,40.4,36.2,27.6,10.03
2025/9/8,20:52:08,27.6,40.4,36.2,27.6,10.03
2025/9/8,20:52:09,27.6,40.4,36.2,27.5,10.03
2025/9/8,20:52:10,27.6,40.4,36.2,27.4,10.03
2025/9/8,20:52:11,27.5,40.4,36.2,27.4,10.03
2025/9/8,20:52:12,27.5,40.3,36.1,27.4,10.03
2025/9/8,20:52:13,27.5,40.4,36.1,27.4,10.03
2025/9/8,20:52:14,27.5,40.4,36.1,27.4,10.02
2025/9/8,20:52:15,27.5,40.4,36.1,27.4,10.03
2025/9/8,20:52:16,27.5,40.4,36.1,27.4,10.03
2025/9/8,20:52:17,27.4,40.4,36,27.4,10.03
2025/9/8,20:52:18,27.5,40.4,36,27.4,10.03
2025/9/8,20:52:19,27.5,40.3,36,27.4,10.03
2025/9/8,20:52:20,27.5,40.2,36,27.4,10.02
2025/9/8,20:52:21,27.5,40.2,36,27.4,10.02
2025/9/8,20:52:22,27.5,40.2,36,27.4,10.03
2025/9/8,20:52:23,27.5,40.1,36,27.4,10.03
2025/9/8,20:52:24,27.5,40.1,36,27.4,10.03
2025/9/8,20:52:25,27.5,40.1,36.1,27.5,10.02
2025/9/8,20:52:26,27.6,40.1,36.1,27.5,10.02
2025/9/8,20:52:27,27.6,40.1,36.1,27.5,10.03
2025/9/8,20:52:28,27.6,40.1,36.1,27.6,10.03
2025/9/8,20:52:29,27.6,40.1,36.1,27.6,10.03
2025/9/8,20:52:30,27.7,40.1,36.1,27.6,10.03
2025/9/8,20:52:31,27.7,40.1,36.1,27.6,10.03
2025/9/8,20:52:32,27.7,40.1,36.1,27.6,10.03
2025/9/8,20:52:33,27.6,40.1,36.1,27.6,10.03
2025/9/8,20:52:34,27.6,40.1,36.1,27.5,10.03
2025/9/8,20:52:35,27.5,40.1,36.1,27.4,10.02
2025/9/8,20:52:36,27.5,40.1,36.1,27.4,10.03
2025/9/8,20:52:37,27.5,40,36.1,27.4,10.03
2025/9/8,20:52:38,27.5,40,36.1,27.4,10.02
2025/9/8,20:52:39,27.5,40.1,36.1,27.4,10.03
2025/9/8,20:52:40,27.5,40,36.1,27.4,10.02
2025/9/8,20:52:41,27.5,40.1,36.1,27.4,10.02
2025/9/8,20:52:42,27.6,40.1,36.1,27.5,10.03
2025/9/8,20:52:43,27.6,40.1,36.1,27.5,10.03
2025/9/8,20:52:44,27.6,40.1,36.1,27.5,10.03
2025/9/8,20:52:45,27.6,40.1,36.1,27.5,10.03
2025/9/8,20:52:46,27.5,40.1,36.2,27.4,10.02
2025/9/8,20:52:47,27.5,40.1,36.2,27.4,10.02
2025/9/8,20:52:48,27.6,40.2,36.1,27.4,10.02
2025/9/8,20:52:49,27.6,40.2,36.2,27.5,10.03
2025/9/8,20:52:50,27.6,40.2,36.2,27.5,10.03
2025/9/8,20:52:51,27.6,40.2,36.1,27.5,10.03
2025/9/8,20:52:52,27.7,40.2,36.1,27.5,10.02
2025/9/8,20:52:53,27.7,40.2,36.1,27.5,10.03
2025/9/8,20:52:54,27.7,40.2,36.2,27.6,10.03
2025/9/8,20:52:55,27.7,40.2,36.2,27.6,10.03
2025/9/8,20:52:56,27.7,40.2,36.2,27.6,10.03
2025/9/8,20:52:57,27.7,40.2,36.2,27.6,10.03
2025/9/8,20:52:58,27.7,40.2,36.2,27.6,10.03
2025/9/8,20:52:59,27.7,40.2,36.2,27.5,10.03
2025/9/8,20:53:00,27.6,40.2,36.2,27.5,10.02
2025/9/8,20:53:01,27.6,40.2,36.2,27.4,10.02
2025/9/8,20:53:02,27.6,40.2,36.2,27.4,10.03
2025/9/8,20:53:03,27.5,40.2,36.2,27.3,10.02
2025/9/8,20:53:04,27.5,40.3,36.2,27.3,10.02
2025/9/8,20:53:05,27.5,40.3,36.2,27.3,10.02
2025/9/8,20:53:06,27.5,40.3,36.2,27.3,10.02
2025/9/8,20:53:07,27.5,40.3,36.2,27.3,10.02
2025/9/8,20:53:08,27.4,40.3,36.2,27.3,10.03
2025/9/8,20:53:09,27.4,40.3,36.2,27.3,10.03
2025/9/8,20:53:10,27.4,40.3,36.2,27.3,10.03
2025/9/8,20:53:11,27.5,40.3,36.2,27.3,10.03
2025/9/8,20:53:12,27.4,40.3,36.2,27.2,10.03
2025/9/8,20:53:13,27.3,40.3,36.2,27.2,10.03
2025/9/8,20:53:14,27.3,40.3,36.2,27.2,10.02
2025/9/8,20:53:15,27.3,40.2,36.2,27.2,10.03
2025/9/8,20:53:16,27.3,40.2,36.2,27.2,10.03
2025/9/8,20:53:17,27.4,40.2,36.2,27.2,10.03
2025/9/8,20:53:18,27.4,40.2,36.2,27.2,10.03
2025/9/8,20:53:19,27.4,40.2,36.2,27.2,10.02
2025/9/8,20:53:20,27.4,40.2,36.2,27.3,10.03
2025/9/8,20:53:21,27.4,40.2,36.2,27.2,10.03
2025/9/8,20:53:22,27.4,40.2,36.1,27.3,10.03
2025/9/8,20:53:23,27.4,40.2,36.1,27.3,10.03
2025/9/8,20:53:24,27.5,40.2,36.1,27.3,10.03
2025/9/8,20:53:25,27.4,40.3,36.1,27.3,10.03
2025/9/8,20:53:26,27.4,40.3,36.2,27.2,10.03
2025/9/8,20:53:27,27.4,40.3,36.1,27.3,10.03
2025/9/8,20:53:28,27.5,40.3,36.1,27.3,10.03
2025/9/8,20:53:29,27.4,40.3,36.1,27.3,10.03
2025/9/8,20:53:30,27.4,40.3,36.1,27.2,10.03
2025/9/8,20:53:31,27.4,40.3,36.1,27.2,10.03
2025/9/8,20:53:32,27.3,40.3,36.1,27.2,10.03
2025/9/8,20:53:33,27.3,40.3,36.1,27.2,10.03
2025/9/8,20:53:34,27.3,40.3,36.1,27.2,10.02
2025/9/8,20:53:35,27.4,40.3,36.2,27.2,10.03
2025/9/8,20:53:36,27.4,40.3,36.2,27.3,10.03
2025/9/8,20:53:37,27.4,40.3,36.2,27.3,10.03
2025/9/8,20:53:38,27.3,40.3,36.1,27.2,10.02
2025/9/8,20:53:39,27.3,40.2,36.1,27.2,10.03
2025/9/8,20:53:40,27.3,40.2,36.2,27.2,10.03
2025/9/8,20:53:41,27.3,40.2,36.2,27.2,10.03
2025/9/8,20:53:42,27.3,40.1,36.1,27.2,10.03
2025/9/8,20:53:43,27.3,40.1,36.1,27.2,10.03
2025/9/8,20:53:44,27.4,40.1,36.2,27.2,10.03
2025/9/8,20:53:45,27.4,40.1,36.2,27.2,10.02
2025/9/8,20:53:46,27.4,40.1,36.2,27.3,10.03
2025/9/8,20:53:47,27.4,40.1,36.2,27.3,10.03
2025/9/8,20:53:48,27.4,40.1,36.2,27.3,10.03
2025/9/8,20:53:49,27.4,40.2,36.2,27.3,10.03
2025/9/8,20:53:50,27.4,40.2,36.2,27.2,10.03
2025/9/8,20:53:51,27.4,40.2,36.2,27.2,10.03
2025/9/8,20:53:52,27.4,40.2,36.2,27.3,10.03
2025/9/8,20:53:53,27.4,40.2,36.2,27.3,10.03
2025/9/8,20:53:54,27.3,40.2,36.1,27.3,10.03
2025/9/8,20:53:55,27.3,40.2,36.1,27.2,10.03
2025/9/8,20:53:56,27.3,40.1,36.1,27.3,10.03
2025/9/8,20:53:57,27.3,39.9,36,27.2,10.03
2025/9/8,20:53:58,27.3,39.8,36,27.2,10.03
2025/9/8,20:53:59,27.3,39.8,36,27.2,10.03
2025/9/8,20:54:00,27.3,39.8,36,27.2,10.03
2025/9/8,20:54:01,27.3,39.7,35.9,27.2,10.03
2025/9/8,20:54:02,27.3,39.7,35.9,27.2,10.02
2025/9/8,20:54:03,27.3,39.7,35.9,27.2,10.02
2025/9/8,20:54:04,27.3,39.6,35.9,27.3,10.03
2025/9/8,20:54:05,27.3,39.6,35.9,27.3,10.03
2025/9/8,20:54:06,27.3,39.5,35.9,27.3,10.03
2025/9/8,20:54:07,27.4,39.5,35.9,27.3,10.03
2025/9/8,20:54:08,27.4,39.6,35.9,27.3,10.03
2025/9/8,20:54:09,27.3,39.6,35.9,27.2,10.02
2025/9/8,20:54:10,27.3,39.6,35.9,27.2,10.03
2025/9/8,20:54:11,27.3,39.6,35.9,27.2,10.03
2025/9/8,20:54:12,27.4,39.6,35.9,27.2,10.03
2025/9/8,20:54:13,27.4,39.6,35.9,27.2,10.02
2025/9/8,20:54:14,27.3,39.6,36,27.2,10.02
2025/9/8,20:54:15,27.3,39.5,36,27.2,10.03
2025/9/8,20:54:16,27.3,39.4,36,27.2,10.02
2025/9/8,20:54:17,27.4,39.4,36,27.3,10.03
2025/9/8,20:54:18,27.4,39.4,36,27.3,10.02
2025/9/8,20:54:19,27.4,39.4,36,27.3,10.03
2025/9/8,20:54:20,27.3,39.4,36,27.2,10.03
2025/9/8,20:54:21,27.3,39.4,36,27.3,10.03
2025/9/8,20:54:22,27.3,39.4,36,27.2,10.03
2025/9/8,20:54:23,27.4,39.5,36,27.3,10.03
2025/9/8,20:54:24,27.4,39.5,36,27.3,10.03
2025/9/8,20:54:25,27.5,39.5,36,27.3,10.02
2025/9/8,20:54:26,27.5,39.5,36,27.3,10.03
2025/9/8,20:54:27,27.5,39.5,36,27.4,10.02
2025/9/8,20:54:28,27.5,39.5,36,27.4,10.03
2025/9/8,20:54:29,27.5,39.5,36,27.4,10.03
2025/9/8,20:54:30,27.5,39.5,36,27.4,10.03
2025/9/8,20:54:31,27.5,39.4,36,27.4,10.03
2025/9/8,20:54:32,27.5,39.4,36,27.4,10.02
2025/9/8,20:54:33,27.5,39.4,36,27.4,10.03
2025/9/8,20:54:34,27.6,39.3,36,27.5,10.03
2025/9/8,20:54:35,27.5,39.3,36,27.5,10.03
2025/9/8,20:54:36,27.6,39.2,36,27.6,10.03
2025/9/8,20:54:37,27.6,39.3,36.1,27.6,10.03
2025/9/8,20:54:38,27.6,39.3,36.1,27.6,10.03
2025/9/8,20:54:39,27.6,39.3,36.1,27.5,10.03
2025/9/8,20:54:40,27.6,39.4,36.1,27.5,10.02
2025/9/8,20:54:41,27.5,39.4,36.1,27.4,10.03
2025/9/8,20:54:42,27.5,39.4,36.1,27.4,10.03
2025/9/8,20:54:43,27.6,39.5,36.1,27.4,10.03
2025/9/8,20:54:44,27.6,39.5,36.1,27.5,10.03
2025/9/8,20:54:45,27.6,39.5,36.1,27.4,10.03
2025/9/8,20:54:46,27.6,39.6,36.1,27.5,10.03
2025/9/8,20:54:47,27.6,39.6,36.1,27.5,10.03
2025/9/8,20:54:48,27.7,39.6,36.1,27.6,10.03
2025/9/8,20:54:49,27.7,39.6,36.1,27.6,10.03
2025/9/8,20:54:50,27.7,39.7,36.1,27.7,10.03
2025/9/8,20:54:51,27.8,39.7,36.1,27.7,10.03
2025/9/8,20:54:52,27.9,39.7,36.1,27.8,10.03
2025/9/8,20:54:53,27.9,39.8,36.1,27.9,10.03
2025/9/8,20:54:54,27.9,39.8,36.1,27.9,10.03
2025/9/8,20:54:55,27.9,39.8,36.1,27.9,10.02
2025/9/8,20:54:56,28,39.8,36.1,27.9,10.02
2025/9/8,20:54:57,28,39.8,36.1,27.9,10.02
2025/9/8,20:54:58,28,39.8,36.1,27.9,10.03
2025/9/8,20:54:59,27.9,39.8,36.1,27.9,10.03
2025/9/8,20:55:00,27.9,39.8,36.1,27.9,10.03
2025/9/8,20:55:01,27.8,39.9,36.1,27.8,10.03
2025/9/8,20:55:02,27.8,39.9,36.1,27.8,10.03
2025/9/8,20:55:03,27.8,39.9,36.2,27.7,10.03
2025/9/8,20:55:04,27.8,39.9,36.1,27.7,10.03
2025/9/8,20:55:05,27.8,40,36.1,27.7,10.03
2025/9/8,20:55:06,27.8,40,36.1,27.6,10.03
2025/9/8,20:55:07,27.7,40,36.1,27.6,10.02
2025/9/8,20:55:08,27.7,40,36.1,27.6,10.03
2025/9/8,20:55:09,27.7,40,36.1,27.6,10.03
2025/9/8,20:55:10,27.7,40,36.1,27.6,10.03
2025/9/8,20:55:11,27.8,40,36.1,27.6,10.03
2025/9/8,20:55:12,27.7,40,36.1,27.6,10.03
2025/9/8,20:55:13,27.7,40,36.1,27.6,10.03
2025/9/8,20:55:14,27.7,40,36.1,27.6,10.03
2025/9/8,20:55:15,27.7,39.9,36.1,27.6,10.03
2025/9/8,20:55:16,27.7,39.9,36.1,27.6,10.03
2025/9/8,20:55:17,27.8,39.9,36.1,27.6,10.02
2025/9/8,20:55:18,27.8,39.9,36.1,27.6,10.03
2025/9/8,20:55:19,27.8,39.9,36.1,27.6,10.03
2025/9/8,20:55:20,27.7,39.9,36.1,27.6,10.03
2025/9/8,20:55:21,27.7,39.9,36.1,27.6,10.03
2025/9/8,20:55:22,27.7,39.9,36.1,27.6,10.03
2025/9/8,20:55:23,27.7,39.9,36.1,27.6,10.03
2025/9/8,20:55:24,27.7,39.9,36.1,27.6,10.02
2025/9/8,20:55:25,27.7,39.9,36.1,27.6,10.02
2025/9/8,20:55:26,27.7,40,36.1,27.6,10.03
2025/9/8,20:55:27,27.7,40,36.1,27.6,10.03
2025/9/8,20:55:28,27.7,40,36.1,27.6,10.03
2025/9/8,20:55:29,27.7,40,36.1,27.6,10.03
2025/9/8,20:55:30,27.7,40,36.1,27.6,10.03
2025/9/8,20:55:31,27.7,40,36.1,27.6,10.02
2025/9/8,20:55:32,27.8,40.1,36.1,27.7,10.03
2025/9/8,20:55:33,27.7,40.1,36.1,27.6,10.03
2025/9/8,20:55:34,27.8,40.1,36.1,27.7,10.03
2025/9/8,20:55:35,27.8,40.1,36.1,27.7,10.03
2025/9/8,20:55:36,27.7,40.1,36.1,27.7,10.03
2025/9/8,20:55:37,27.7,40.1,36.1,27.7,10.03
2025/9/8,20:55:38,27.7,40.1,36.1,27.6,10.02
2025/9/8,20:55:39,27.8,40.1,36.1,27.6,10.03
2025/9/8,20:55:40,27.8,40.1,36.1,27.7,10.03
2025/9/8,20:55:41,27.8,40.1,36.1,27.7,10.03
2025/9/8,20:55:42,27.7,40.1,36.1,27.7,10.02
2025/9/8,20:55:43,27.7,40.1,36.1,27.7,10.03
2025/9/8,20:55:44,27.8,40.1,36.1,27.7,10.02
2025/9/8,20:55:45,27.8,40.1,36.1,27.7,10.02
2025/9/8,20:55:46,27.8,40.1,36.1,27.7,10.03
2025/9/8,20:55:47,27.8,40.1,36.1,27.7,10.03
2025/9/8,20:55:48,27.7,40.1,36.1,27.7,10.02
2025/9/8,20:55:49,27.7,40.1,36.1,27.7,10.03
2025/9/8,20:55:50,27.7,40.1,36.1,27.7,10.03
2025/9/8,20:55:51,27.7,40.1,36.1,27.7,10.03
2025/9/8,20:55:52,27.8,40.1,36.1,27.7,10.03
2025/9/8,20:55:53,27.8,40.1,36.1,27.7,10.03
2025/9/8,20:55:54,27.8,40.1,36.1,27.7,10.03
2025/9/8,20:55:55,27.8,40.1,36.1,27.7,10.03
2025/9/8,20:55:56,27.8,40.1,36.1,27.7,10.03
2025/9/8,20:55:57,27.8,40,36.1,27.7,10.02
2025/9/8,20:55:58,27.8,40,36.1,27.7,10.02
2025/9/8,20:55:59,27.8,40,36.1,27.7,10.02
2025/9/8,20:56:00,27.8,40,36.1,27.7,10.03
2025/9/8,20:56:01,27.8,40,36.1,27.7,10.03
2025/9/8,20:56:02,27.8,40,36.1,27.7,10.03
2025/9/8,20:56:03,27.8,39.9,36.1,27.6,10.02
2025/9/8,20:56:04,27.8,39.9,36.1,27.6,10.03
2025/9/8,20:56:05,27.8,39.9,36.1,27.6,10.03
2025/9/8,20:56:06,27.8,39.9,36.1,27.6,10.02
2025/9/8,20:56:07,27.8,39.9,36.1,27.6,10.02
2025/9/8,20:56:08,27.8,39.9,36.1,27.6,10.03
2025/9/8,20:56:09,27.8,39.8,36.1,27.7,10.02
2025/9/8,20:56:10,27.8,39.8,36.1,27.7,10.03
2025/9/8,20:56:11,27.7,39.8,36.1,27.7,10.03
2025/9/8,20:56:12,27.7,39.8,36.1,27.7,10.03
2025/9/8,20:56:13,27.7,39.8,36.1,27.7,10.03
2025/9/8,20:56:14,27.7,39.9,36.1,27.6,10.02
2025/9/8,20:56:15,27.6,39.9,36.1,27.5,10.02
2025/9/8,20:56:16,27.5,39.9,36.1,27.4,10.03
2025/9/8,20:56:17,27.4,39.8,36.1,27.4,10.03
2025/9/8,20:56:18,27.5,39.7,36,27.5,10.03
2025/9/8,20:56:19,27.5,39.6,36,27.5,10.03
2025/9/8,20:56:20,27.5,39.5,36,27.5,10.03
2025/9/8,20:56:21,27.5,39.4,35.9,27.5,10.02
2025/9/8,20:56:22,27.6,39.2,35.8,27.6,10.02
2025/9/8,20:56:23,27.6,39,35.8,27.6,10.02
2025/9/8,20:56:24,27.6,38.9,35.8,27.7,10.03
2025/9/8,20:56:25,27.7,38.7,35.7,27.7,10.02
2025/9/8,20:56:26,27.6,38.6,35.7,27.7,10.03
2025/9/8,20:56:27,27.6,38.5,35.6,27.7,10.02
2025/9/8,20:56:28,27.6,38.4,35.6,27.7,10.03
2025/9/8,20:56:29,27.7,38.4,35.6,27.7,10.03
2025/9/8,20:56:30,27.7,38.4,35.6,27.7,10.03
2025/9/8,20:56:31,27.7,38.4,35.6,27.8,10.03
2025/9/8,20:56:32,27.8,38.3,35.6,27.8,10.02
2025/9/8,20:56:33,27.8,38.3,35.6,27.8,10.03
2025/9/8,20:56:34,27.7,38.3,35.6,27.7,10.02
2025/9/8,20:56:35,27.7,38.3,35.6,27.7,10.03
2025/9/8,20:56:36,27.7,38.2,35.6,27.8,10.03
2025/9/8,20:56:37,27.7,38.2,35.6,27.8,10.03
2025/9/8,20:56:38,27.8,38.1,35.6,27.8,10.03
2025/9/8,20:56:39,27.8,38.1,35.6,27.8,10.03
2025/9/8,20:56:40,27.8,38.1,35.5,27.7,10.03
2025/9/8,20:56:41,27.8,38,35.5,27.8,10.03
2025/9/8,20:56:42,27.7,38,35.5,27.8,10.02
2025/9/8,20:56:43,27.8,37.9,35.5,27.7,10.03
2025/9/8,20:56:44,27.7,37.7,35.5,27.7,10.03
